# ----------------------------------------,,,,,,,,,
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Referral,2024041412,44,49,39,134,0.8863636363636360,6.3061224489795900,0.7959183673469390,309
Referral,2024041419,44,52,36,84.3076923076923,0.8181818181818180,6.288461538461540,0.6923076923076920,327
Referral,2024041512,44,49,36,145.24489795918400,0.8181818181818180,4.8979591836734700,0.7346938775510200,240
Referral,2024041518,44,59,35,164.10169491525400,0.7954545454545450,7.220338983050850,0.5932203389830510,426
Referral,2024041613,44,53,37,93.60377358490570,0.8409090909090910,5.056603773584910,0.6981132075471700,268
Referral,2024041615,44,52,32,72.90384615384620,0.7272727272727270,5.403846153846150,0.6153846153846150,281
Referral,2024041911,44,54,39,118.85185185185200,0.8863636363636360,7.574074074074070,0.7222222222222220,409
Referral,2024041920,44,51,31,111.2156862745100,0.7045454545454550,6.137254901960790,0.6078431372549020,313
Referral,2024042310,44,58,36,98.77586206896550,0.8181818181818180,5.672413793103450,0.6206896551724140,329
Referral,2024042819,44,49,37,97.59183673469390,0.8409090909090910,5.979591836734690,0.7551020408163270,293
Referral,2024050206,44,51,36,70.72549019607840,0.8181818181818180,4.529411764705880,0.7058823529411770,231
Direct,2024040614,43,51,22,73.3529411764706,0.5116279069767440,3.549019607843140,0.43137254901960800,181
Direct,2024040712,43,56,27,32.57142857142860,0.627906976744186,4.178571428571430,0.48214285714285700,234
Direct,2024041110,43,52,21,24.75,0.4883720930232560,3.269230769230770,0.40384615384615400,170
Direct,2024041111,43,52,27,48.38461538461540,0.627906976744186,4.769230769230770,0.5192307692307690,248
Direct,2024042016,43,54,24,43,0.5581395348837210,3.7777777777777800,0.4444444444444440,204
Direct,2024042112,43,52,22,58.36538461538460,0.5116279069767440,4.384615384615390,0.4230769230769230,228
Direct,2024042115,43,52,27,29.576923076923100,0.627906976744186,3.4038461538461500,0.5192307692307690,177
Direct,2024042217,43,54,28,34.407407407407400,0.6511627906976750,4.185185185185190,0.5185185185185190,226
Direct,2024042322,43,53,18,43.81132075471700,0.4186046511627910,4.283018867924530,0.33962264150943400,227
Direct,2024042419,43,57,25,23.140350877193000,0.5813953488372090,4.526315789473680,0.43859649122807000,258
Direct,2024042623,43,58,26,24.017241379310300,0.6046511627906980,4.086206896551720,0.4482758620689660,237
Direct,2024042711,43,57,30,49.666666666666700,0.6976744186046510,3.4035087719298200,0.5263157894736840,194
Direct,2024042721,43,57,28,61.36842105263160,0.6511627906976750,5.894736842105260,0.49122807017543900,336
Direct,2024050118,43,50,23,62.58,0.5348837209302330,3.98,0.46,199
Direct,2024050211,43,59,28,67.72881355932200,0.6511627906976750,5,0.4745762711864410,295
Direct,2024050217,43,53,25,165.33962264150900,0.5813953488372090,5.018867924528300,0.4716981132075470,266
Organic Search,2024040615,43,53,35,76.41509433962260,0.813953488372093,4.30188679245283,0.660377358490566,228
Organic Search,2024040711,43,46,28,39.130434782608700,0.6511627906976750,3.9782608695652200,0.6086956521739130,183
Organic Search,2024040715,43,52,35,57.80769230769230,0.813953488372093,4.384615384615390,0.6730769230769230,228
Organic Search,2024040823,43,51,25,43.23529411764710,0.5813953488372090,3.6470588235294100,0.49019607843137300,186
Organic Search,2024041209,43,56,26,70.21428571428570,0.6046511627906980,4.017857142857140,0.4642857142857140,225
Organic Search,2024041600,43,53,29,72.37735849056600,0.6744186046511630,4.132075471698110,0.5471698113207550,219
Organic Search,2024041710,43,48,33,43.270833333333300,0.7674418604651160,4.3125,0.6875,207
Organic Search,2024041801,43,49,33,22.081632653061200,0.7674418604651160,3.816326530612250,0.673469387755102,187
Organic Search,2024041808,43,47,35,31.872340425531900,0.813953488372093,3.872340425531920,0.7446808510638300,182
Organic Search,2024042622,43,49,29,52.10204081632650,0.6744186046511630,4.469387755102040,0.5918367346938780,219
Organic Search,2024042718,43,53,29,35.81132075471700,0.6744186046511630,3.811320754716980,0.5471698113207550,202
Organic Search,2024042814,43,49,32,39.55102040816330,0.7441860465116280,4.408163265306120,0.6530612244897960,216
Organic Search,2024050115,43,50,32,71.5,0.7441860465116280,4.14,0.64,207
Organic Search,2024050308,43,50,34,59.7,0.7906976744186050,5.72,0.68,286
Organic Search,2024050316,43,53,26,30.07547169811320,0.6046511627906980,3.547169811320760,0.49056603773584900,188
Organic Social,2024040610,43,52,27,55.46153846153850,0.627906976744186,6.25,0.5192307692307690,325
Organic Social,2024040902,43,55,32,94.81818181818180,0.7441860465116280,4.527272727272730,0.5818181818181820,249
Organic Social,2024041301,43,71,33,37.67605633802820,0.7674418604651160,4.140845070422540,0.4647887323943660,294
Organic Social,2024041506,43,51,26,22.215686274509800,0.6046511627906980,3.803921568627450,0.5098039215686270,194
Organic Social,2024041607,43,57,30,25.05263157894740,0.6976744186046510,4.192982456140350,0.5263157894736840,239
Organic Social,2024042501,43,68,38,29.08823529411770,0.8837209302325580,4.661764705882350,0.5588235294117650,317
Organic Social,2024050305,43,55,27,25.8,0.627906976744186,4.181818181818180,0.4909090909090910,230
Referral,2024040916,43,55,36,95.01818181818180,0.8372093023255810,4.654545454545450,0.6545454545454550,256
Referral,2024041120,43,55,31,68.10909090909090,0.7209302325581400,8.145454545454550,0.5636363636363640,448
Referral,2024041314,43,50,33,89.76,0.7674418604651160,5.4,0.66,270
Referral,2024041420,43,47,37,111.63829787234000,0.8604651162790700,5.468085106382980,0.7872340425531920,257
Referral,2024041516,43,58,31,148.27586206896600,0.7209302325581400,7.396551724137930,0.5344827586206900,429
Referral,2024041809,43,49,34,74.28571428571430,0.7906976744186050,5.020408163265310,0.6938775510204080,246
Referral,2024041912,43,54,35,139.94444444444400,0.813953488372093,5.444444444444450,0.6481481481481480,294
Referral,2024041919,43,51,36,103.80392156862700,0.8372093023255810,6.078431372549020,0.7058823529411770,310
Referral,2024041922,43,50,34,89.52,0.7906976744186050,6.32,0.68,316
Referral,2024042022,43,47,33,64.14893617021280,0.7674418604651160,4.425531914893620,0.7021276595744680,208
Referral,2024042223,43,54,28,51.94444444444440,0.6511627906976750,4.888888888888890,0.5185185185185190,264
Referral,2024042717,43,48,33,67.04166666666670,0.7674418604651160,6.25,0.6875,300
Referral,2024042718,43,50,32,75.54,0.7441860465116280,6.22,0.64,311
Referral,2024050209,43,54,29,66.55555555555560,0.6744186046511630,4.722222222222220,0.5370370370370370,255
Referral,2024050300,43,47,33,93.06382978723400,0.7674418604651160,8.27659574468085,0.7021276595744680,389
Direct,2024040613,42,56,26,51.035714285714300,0.6190476190476190,4.232142857142860,0.4642857142857140,237
Direct,2024040910,42,50,15,45.76,0.35714285714285700,3.62,0.3,181
Direct,2024041616,42,50,24,41.9,0.5714285714285710,4.3,0.48,215
Direct,2024042118,42,52,14,13.26923076923080,0.3333333333333330,2.923076923076920,0.2692307692307690,152
Direct,2024042400,42,56,31,118.76785714285700,0.7380952380952380,4.053571428571430,0.5535714285714290,227
Direct,2024042622,42,62,25,20.774193548387100,0.5952380952380950,3.8225806451612900,0.4032258064516130,237
Direct,2024042712,42,49,27,50.183673469387800,0.6428571428571430,5.387755102040820,0.5510204081632650,264
Direct,2024042718,42,49,30,81.59183673469390,0.7142857142857140,5.387755102040820,0.6122448979591840,264
Direct,2024042720,42,57,22,59.05263157894740,0.5238095238095240,4.543859649122810,0.38596491228070200,259
Direct,2024050112,42,56,26,67.5,0.6190476190476190,4.482142857142860,0.4642857142857140,251
Direct,2024050113,42,52,20,21.096153846153800,0.47619047619047600,3.2115384615384600,0.38461538461538500,167
Direct,2024050218,42,65,25,66.8,0.5952380952380950,4.723076923076920,0.38461538461538500,307
Direct,2024050301,42,59,26,104.22033898305100,0.6190476190476190,4.88135593220339,0.4406779661016950,288
Organic Search,2024040613,42,44,28,41.09090909090910,0.6666666666666670,3.8863636363636400,0.6363636363636360,171
Organic Search,2024040617,42,45,29,30.022222222222200,0.6904761904761910,3.7555555555555600,0.6444444444444450,169
Organic Search,2024041414,42,50,30,43.84,0.7142857142857140,4.54,0.6,227
Organic Search,2024042123,42,53,27,35.54716981132080,0.6428571428571430,3.3207547169811300,0.5094339622641510,176
Organic Search,2024042223,42,56,23,39.535714285714300,0.5476190476190480,3.232142857142860,0.4107142857142860,181
Organic Search,2024042610,42,53,28,55.094339622641500,0.6666666666666670,3.849056603773590,0.5283018867924530,204
Organic Search,2024042620,42,47,33,60.46808510638300,0.7857142857142860,5.8936170212766000,0.7021276595744680,277
Organic Search,2024042721,42,48,33,35.916666666666700,0.7857142857142860,3.6666666666666700,0.6875,176
Organic Search,2024043016,42,52,29,42.25,0.6904761904761910,3.826923076923080,0.5576923076923080,199
Organic Social,2024041202,42,56,22,39.892857142857100,0.5238095238095240,4.482142857142860,0.39285714285714300,251
Organic Social,2024041205,42,47,28,18.74468085106380,0.6666666666666670,4.191489361702130,0.5957446808510640,197
Organic Social,2024041308,42,55,27,57.72727272727270,0.6428571428571430,3.7636363636363600,0.4909090909090910,207
Organic Social,2024041902,42,61,19,57.31147540983610,0.4523809523809520,3.5245901639344300,0.3114754098360660,215
Organic Social,2024042300,42,60,34,60.71666666666670,0.8095238095238100,7.216666666666670,0.5666666666666670,433
Organic Social,2024042507,42,55,26,49.4,0.6190476190476190,4.6,0.4727272727272730,253
Organic Social,2024042601,42,54,33,211.53703703703700,0.7857142857142860,5.166666666666670,0.6111111111111110,279
Organic Social,2024050207,42,52,37,41.61538461538460,0.8809523809523810,4.8076923076923100,0.7115384615384620,250
Referral,2024040615,42,45,31,90.02222222222220,0.7380952380952380,5.4,0.6888888888888890,243
Referral,2024040620,42,51,34,90.11764705882350,0.8095238095238100,6.823529411764710,0.6666666666666670,348
Referral,2024040809,42,47,35,61.170212765957400,0.8333333333333330,5.25531914893617,0.7446808510638300,247
Referral,2024041411,42,46,30,71.1086956521739,0.7142857142857140,6.8478260869565200,0.6521739130434780,315
Referral,2024041418,42,47,33,108,0.7857142857142860,5.617021276595750,0.7021276595744680,264
Referral,2024041422,42,54,35,76.37037037037040,0.8333333333333330,6.703703703703700,0.6481481481481480,362
Referral,2024042018,42,47,34,70.1063829787234,0.8095238095238100,5.76595744680851,0.723404255319149,271
Referral,2024042111,42,46,37,89.67391304347830,0.8809523809523810,6.369565217391310,0.8043478260869570,293
Referral,2024042118,42,47,33,75.95744680851060,0.7857142857142860,5.1063829787234000,0.7021276595744680,240
Referral,2024042710,42,47,34,173.40425531914900,0.8095238095238100,10.595744680851100,0.723404255319149,498
Referral,2024042715,42,49,33,64.14285714285710,0.7857142857142860,5.959183673469390,0.673469387755102,292
Referral,2024042721,42,48,27,53.333333333333300,0.6428571428571430,5,0.5625,240
Referral,2024042909,42,50,37,50.28,0.8809523809523810,5.86,0.74,293
Direct,2024040618,41,55,23,43.07272727272730,0.5609756097560980,4.363636363636360,0.41818181818181800,240
Direct,2024040711,41,55,25,24.29090909090910,0.6097560975609760,3.1818181818181800,0.45454545454545500,175
Direct,2024040716,41,47,23,62.87234042553190,0.5609756097560980,5.446808510638300,0.48936170212766000,256
Direct,2024040913,41,53,24,51.075471698113200,0.5853658536585370,3.547169811320760,0.4528301886792450,188
Direct,2024041020,41,55,19,20.163636363636400,0.4634146341463420,3.018181818181820,0.34545454545454500,166
Direct,2024041112,41,52,27,64.0576923076923,0.6585365853658540,3.9038461538461500,0.5192307692307690,203
Direct,2024041310,41,45,22,23.866666666666700,0.5365853658536590,3.6444444444444400,0.4888888888888890,164
Direct,2024041414,41,58,24,34.13793103448280,0.5853658536585370,4.827586206896550,0.41379310344827600,280
Direct,2024041609,41,52,28,37.17307692307690,0.6829268292682930,4.326923076923080,0.5384615384615380,225
Direct,2024041617,41,49,19,47.857142857142900,0.4634146341463420,4.816326530612250,0.3877551020408160,236
Direct,2024041708,41,50,25,66.16,0.6097560975609760,5.88,0.5,294
Direct,2024041908,41,50,29,39.74,0.7073170731707320,4.56,0.58,228
Direct,2024042010,41,55,32,49.981818181818200,0.7804878048780490,4.345454545454550,0.5818181818181820,239
Direct,2024042014,41,51,26,48.31372549019610,0.6341463414634150,3.8627450980392200,0.5098039215686270,197
Direct,2024042015,41,50,27,53.64,0.6585365853658540,3.88,0.54,194
Direct,2024042021,41,54,22,46.22222222222220,0.5365853658536590,4.351851851851850,0.4074074074074070,235
Direct,2024042417,41,53,19,13.584905660377400,0.4634146341463420,3.4339622641509400,0.3584905660377360,182
Direct,2024042509,41,52,28,52.48076923076920,0.6829268292682930,4.134615384615390,0.5384615384615380,215
Direct,2024042614,41,46,24,50.93478260869570,0.5853658536585370,4.695652173913040,0.5217391304347830,216
Direct,2024042811,41,48,21,27.8125,0.5121951219512200,3.5625,0.4375,171
Direct,2024042815,41,53,22,21.735849056603800,0.5365853658536590,3.9245283018867900,0.41509433962264200,208
Direct,2024042817,41,57,24,63.578947368421100,0.5853658536585370,4.491228070175440,0.42105263157894700,256
Organic Search,2024041001,41,47,23,29.574468085106400,0.5609756097560980,3.404255319148940,0.48936170212766000,160
Organic Search,2024041409,41,47,30,73.2127659574468,0.7317073170731710,5.638297872340430,0.6382978723404260,265
Organic Search,2024042020,41,50,28,62.4,0.6829268292682930,5.96,0.56,298
Organic Search,2024042113,41,48,29,51.208333333333300,0.7073170731707320,3.9375,0.6041666666666670,189
Organic Search,2024042119,41,56,28,51.57142857142860,0.6829268292682930,3.8214285714285700,0.5,214
Organic Search,2024042317,41,49,30,72.38775510204080,0.7317073170731710,4.653061224489800,0.6122448979591840,228
Organic Search,2024042717,41,48,29,25.895833333333300,0.7073170731707320,3.8125,0.6041666666666670,183
Organic Search,2024042815,41,48,24,58.3125,0.5853658536585370,4.375,0.5,210
Organic Search,2024050323,41,47,31,55.48936170212770,0.7560975609756100,5.1063829787234000,0.6595744680851060,240
Organic Social,2024042807,41,54,29,31.574074074074100,0.7073170731707320,4.185185185185190,0.5370370370370370,226
Organic Social,2024050108,41,55,25,59.03636363636360,0.6097560975609760,4.472727272727270,0.45454545454545500,246
Referral,2024040700,41,47,29,107.12765957446800,0.7073170731707320,5.74468085106383,0.6170212765957450,270
Referral,2024041023,41,43,30,101.72093023255800,0.7317073170731710,5.6976744186046500,0.6976744186046510,245
Referral,2024041100,41,53,33,198.43396226415100,0.8048780487804880,5.962264150943400,0.6226415094339620,316
Referral,2024041101,41,46,32,94.52173913043480,0.7804878048780490,5.326086956521740,0.6956521739130440,245
Referral,2024041116,41,52,30,79.92307692307690,0.7317073170731710,5.288461538461540,0.5769230769230770,275
Referral,2024041311,41,51,39,133.5686274509800,0.9512195121951220,7.117647058823530,0.7647058823529410,363
Referral,2024041414,41,48,32,119.72916666666700,0.7804878048780490,6,0.6666666666666670,288
Referral,2024041917,41,49,33,82.6734693877551,0.8048780487804880,4.244897959183670,0.673469387755102,208
Referral,2024042013,41,46,28,68.1304347826087,0.6829268292682930,6.065217391304350,0.6086956521739130,279
Referral,2024042115,41,53,32,83.15094339622640,0.7804878048780490,5.7924528301886800,0.6037735849056600,307
Referral,2024042209,41,50,32,33.68,0.7804878048780490,4.36,0.64,218
Direct,2024041808,40,52,26,40.36538461538460,0.65,4.980769230769230,0.5,259
Direct,2024041902,40,45,16,24.68888888888890,0.4,3.6,0.35555555555555600,162
Direct,2024042114,40,52,22,26.78846153846150,0.55,3.6346153846153800,0.4230769230769230,189
Direct,2024042713,40,48,24,72.75,0.6,4.145833333333330,0.5,199
Direct,2024042719,40,52,17,27.596153846153800,0.425,3.8846153846153800,0.3269230769230770,202
Direct,2024042901,40,49,20,48.87755102040820,0.5,4.510204081632650,0.40816326530612200,221
Direct,2024050110,40,54,19,42.27777777777780,0.475,4,0.35185185185185200,216
Direct,2024050309,40,50,23,31.42,0.575,4.56,0.46,228
Organic Search,2024041009,40,48,33,55.5,0.825,3.6458333333333300,0.6875,175
Organic Search,2024041907,40,45,29,49.6,0.725,4.644444444444450,0.6444444444444450,209
Organic Search,2024042115,40,56,29,36.392857142857100,0.725,4.071428571428570,0.5178571428571430,228
Organic Search,2024042711,40,49,24,66.6938775510204,0.6,4.428571428571430,0.4897959183673470,217
Organic Search,2024043017,40,47,21,40.765957446808500,0.525,3.425531914893620,0.44680851063829800,161
Organic Search,2024043021,40,46,24,29.717391304347800,0.6,3.5217391304347800,0.5217391304347830,162
Organic Search,2024050317,40,44,29,55.54545454545460,0.725,5.204545454545450,0.6590909090909090,229
Organic Social,2024040807,40,48,32,105.8125,0.8,7.291666666666670,0.6666666666666670,350
Organic Social,2024040903,40,51,25,63.07843137254900,0.625,4.176470588235290,0.49019607843137300,213
Organic Social,2024040907,40,54,24,56.407407407407400,0.6,4.981481481481480,0.4444444444444440,269
Organic Social,2024040908,40,64,27,41.875,0.675,4.421875,0.421875,283
Organic Social,2024041807,40,52,25,48.42307692307690,0.625,5.288461538461540,0.4807692307692310,275
Organic Social,2024042402,40,54,27,30.90740740740740,0.675,4.166666666666670,0.5,225
Organic Social,2024042508,40,59,29,72.76271186440680,0.725,4.898305084745760,0.4915254237288140,289
Organic Social,2024042709,40,56,29,39.339285714285700,0.725,4.767857142857140,0.5178571428571430,267
Organic Social,2024042923,40,47,25,103.34042553191500,0.625,5.574468085106380,0.5319148936170210,262
Referral,2024040910,40,50,37,104.82,0.925,5.8,0.74,290
Referral,2024041123,40,46,28,56.78260869565220,0.7,4.934782608695650,0.6086956521739130,227
Referral,2024041200,40,52,32,162.46153846153800,0.8,6.615384615384620,0.6153846153846150,344
Referral,2024041410,40,50,27,42.2,0.675,6.22,0.54,311
Referral,2024042723,40,44,31,141.8409090909090,0.775,7.045454545454550,0.7045454545454550,310
Referral,2024042815,40,43,30,82.53488372093020,0.75,6.604651162790700,0.6976744186046510,284
Referral,2024043000,40,49,30,109.83673469387800,0.75,5.530612244897960,0.6122448979591840,271
Referral,2024043017,40,49,27,141.0204081632650,0.675,5.081632653061230,0.5510204081632650,249
Referral,2024050301,40,41,29,118.21951219512200,0.725,7.7317073170731700,0.7073170731707320,317
Direct,2024040616,39,49,23,50.755102040816300,0.5897435897435900,3.63265306122449,0.46938775510204100,178
Direct,2024040907,39,44,16,29.477272727272700,0.41025641025641000,4.204545454545450,0.36363636363636400,185
Direct,2024041315,39,49,20,90.91836734693880,0.5128205128205130,3.938775510204080,0.40816326530612200,193
Direct,2024041410,39,48,17,46.625,0.4358974358974360,4.5625,0.3541666666666670,219
Direct,2024042202,39,46,26,34.630434782608700,0.6666666666666670,4.043478260869570,0.5652173913043480,186
Direct,2024042409,39,47,16,63.765957446808500,0.41025641025641000,4.042553191489360,0.3404255319148940,190
Direct,2024042609,39,50,23,42.54,0.5897435897435900,3.62,0.46,181
Direct,2024042816,39,49,20,20.306122448979600,0.5128205128205130,3.6122448979591800,0.40816326530612200,177
Direct,2024042818,39,49,20,19.346938775510200,0.5128205128205130,4,0.40816326530612200,196
Direct,2024042909,39,48,24,34.583333333333300,0.6153846153846150,4.1875,0.5,201
Direct,2024043016,39,55,26,61.6,0.6666666666666670,4.072727272727270,0.4727272727272730,224
Direct,2024050200,39,57,23,32.96491228070180,0.5897435897435900,3.543859649122810,0.40350877192982500,202
Organic Search,2024040621,39,45,31,48.06666666666670,0.7948717948717950,4.2,0.6888888888888890,189
Organic Search,2024040714,39,44,29,98.43181818181820,0.7435897435897440,3.9318181818181800,0.6590909090909090,173
Organic Search,2024040800,39,49,29,27.040816326530600,0.7435897435897440,3.36734693877551,0.5918367346938780,165
Organic Search,2024041000,39,54,30,28.37037037037040,0.7692307692307690,3.740740740740740,0.5555555555555560,202
Organic Search,2024041501,39,43,25,44,0.6410256410256410,3.488372093023260,0.5813953488372090,150
Organic Search,2024042323,39,44,23,49.77272727272730,0.5897435897435900,4.590909090909090,0.5227272727272730,202
Organic Search,2024042812,39,42,32,36.69047619047620,0.8205128205128210,4.071428571428570,0.7619047619047620,171
Organic Search,2024050112,39,46,29,26.08695652173910,0.7435897435897440,4,0.6304347826086960,184
Organic Search,2024050113,39,47,30,45.04255319148940,0.7692307692307690,4.25531914893617,0.6382978723404260,200
Organic Search,2024050117,39,47,29,41.97872340425530,0.7435897435897440,3.5319148936170200,0.6170212765957450,166
Organic Social,2024040703,39,48,31,44.520833333333300,0.7948717948717950,5.083333333333330,0.6458333333333330,244
Organic Social,2024041005,39,48,20,52.395833333333300,0.5128205128205130,5.083333333333330,0.4166666666666670,244
Organic Social,2024042002,39,51,28,35.27450980392160,0.717948717948718,3.843137254901960,0.5490196078431370,196
Organic Social,2024050202,39,45,37,95.04444444444450,0.9487179487179490,6.5777777777777800,0.8222222222222220,296
Organic Social,2024050304,39,49,23,17.877551020408200,0.5897435897435900,3.8979591836734700,0.46938775510204100,191
Referral,2024040713,39,47,28,50.04255319148940,0.717948717948718,4.872340425531920,0.5957446808510640,229
Referral,2024041319,39,43,29,50.18604651162790,0.7435897435897440,4.8604651162790700,0.6744186046511630,209
Referral,2024041517,39,52,29,61.5,0.7435897435897440,4.865384615384620,0.5576923076923080,253
Referral,2024041923,39,44,28,117.97727272727300,0.717948717948718,5.704545454545450,0.6363636363636360,251
Referral,2024042112,39,43,27,27.232558139534900,0.6923076923076920,4.325581395348840,0.627906976744186,186
Referral,2024042123,39,46,26,44.82608695652170,0.6666666666666670,6.304347826086960,0.5652173913043480,290
Referral,2024042614,39,50,30,58.8,0.7692307692307690,4.92,0.6,246
Referral,2024042700,39,51,33,69.98039215686280,0.8461538461538460,4.705882352941180,0.6470588235294120,240
Referral,2024043007,39,48,31,74.04166666666670,0.7948717948717950,4.104166666666670,0.6458333333333330,197
Referral,2024050208,39,50,22,55,0.5641025641025640,4.64,0.44,232
Referral,2024050223,39,45,27,59.044444444444400,0.6923076923076920,5.066666666666670,0.6,228
Direct,2024040622,38,49,18,33.04081632653060,0.47368421052631600,3.510204081632650,0.3673469387755100,172
Direct,2024040623,38,47,16,43.5531914893617,0.42105263157894700,4.319148936170210,0.3404255319148940,203
Direct,2024040714,38,45,26,61.77777777777780,0.6842105263157900,4.222222222222220,0.5777777777777780,190
Direct,2024040919,38,48,25,47.125,0.6578947368421050,4.0625,0.5208333333333330,195
Direct,2024041008,38,50,23,66.1,0.6052631578947370,3.8,0.46,190
Direct,2024041009,38,48,25,33.5625,0.6578947368421050,3.8541666666666700,0.5208333333333330,185
Direct,2024041317,38,51,23,40.90196078431370,0.6052631578947370,3.823529411764710,0.45098039215686300,195
Direct,2024042017,38,50,26,31.34,0.6842105263157900,4.18,0.52,209
Direct,2024042111,38,52,20,37.84615384615390,0.5263157894736840,3.8461538461538500,0.38461538461538500,200
Direct,2024042410,38,50,25,43.86,0.6578947368421050,3.86,0.5,193
Direct,2024043012,38,52,27,64.38461538461540,0.7105263157894740,3.9615384615384600,0.5192307692307690,206
Direct,2024050100,38,50,20,55.54,0.5263157894736840,3.56,0.4,178
Organic Search,2024040610,38,51,28,62.666666666666700,0.7368421052631580,4.901960784313730,0.5490196078431370,250
Organic Search,2024040622,38,48,23,55.145833333333300,0.6052631578947370,3.3125,0.4791666666666670,159
Organic Search,2024040712,38,45,27,58.75555555555560,0.7105263157894740,4.266666666666670,0.6,192
Organic Search,2024040910,38,53,25,27.547169811320800,0.6578947368421050,4.056603773584910,0.4716981132075470,215
Organic Search,2024041116,38,42,25,34.095238095238100,0.6578947368421050,3.5952380952381000,0.5952380952380950,151
Organic Search,2024041415,38,44,31,48.52272727272730,0.8157894736842110,5.159090909090910,0.7045454545454550,227
Organic Search,2024042017,38,46,24,35.43478260869570,0.631578947368421,4.043478260869570,0.5217391304347830,186
Organic Search,2024042100,38,53,31,23.67924528301890,0.8157894736842110,3.7358490566037700,0.5849056603773590,198
Organic Search,2024042110,38,48,26,23.291666666666700,0.6842105263157900,3.6458333333333300,0.5416666666666670,175
Organic Search,2024042114,38,47,27,61.340425531914900,0.7105263157894740,3.595744680851060,0.574468085106383,169
Organic Search,2024042416,38,49,24,32,0.631578947368421,4.8979591836734700,0.4897959183673470,240
Organic Search,2024042623,38,42,21,54.476190476190500,0.5526315789473690,4.428571428571430,0.5,186
Organic Search,2024042712,38,47,26,30.78723404255320,0.6842105263157900,3.4468085106383000,0.5531914893617020,162
Organic Search,2024050110,38,44,33,42.75,0.868421052631579,4.25,0.75,187
Organic Social,2024040704,38,43,23,53.76744186046510,0.6052631578947370,5.930232558139540,0.5348837209302330,255
Organic Social,2024041507,38,46,20,85.06521739130430,0.5263157894736840,4.760869565217390,0.43478260869565200,219
Organic Social,2024041603,38,52,25,69.75,0.6578947368421050,4.519230769230770,0.4807692307692310,235
Organic Social,2024042207,38,52,22,49.09615384615390,0.5789473684210530,5.0576923076923100,0.4230769230769230,263
Organic Social,2024042302,38,46,33,72.30434782608700,0.868421052631579,6.369565217391310,0.717391304347826,293
Referral,2024040800,38,44,33,122.68181818181800,0.868421052631579,5.704545454545450,0.75,251
Referral,2024040909,38,45,29,72.24444444444440,0.7631578947368420,5.4,0.6444444444444450,243
Referral,2024041417,38,47,26,63.765957446808500,0.6842105263157900,5.638297872340430,0.5531914893617020,265
Referral,2024042116,38,42,30,104.85714285714300,0.7894736842105260,5.714285714285710,0.7142857142857140,240
Referral,2024042814,38,44,32,171.52272727272700,0.8421052631578950,7.25,0.7272727272727270,319
Referral,2024050323,38,44,27,60,0.7105263157894740,5.204545454545450,0.6136363636363640,229
Direct,2024041501,37,48,21,39,0.5675675675675680,3.5,0.4375,168
Direct,2024041607,37,45,21,43.888888888888900,0.5675675675675680,3.6222222222222200,0.4666666666666670,163
Direct,2024042018,37,47,20,18.23404255319150,0.5405405405405410,3.382978723404260,0.425531914893617,159
Direct,2024042722,37,51,18,34.13725490196080,0.4864864864864870,3.9411764705882400,0.35294117647058800,201
Organic Search,2024041101,37,46,22,39.06521739130440,0.5945945945945950,3.630434782608700,0.4782608695652170,167
Organic Search,2024041109,37,44,23,34.22727272727270,0.6216216216216220,3.5681818181818200,0.5227272727272730,157
Organic Search,2024041301,37,44,27,80.77272727272730,0.7297297297297300,4.068181818181820,0.6136363636363640,179
Organic Search,2024041309,37,42,27,38.88095238095240,0.7297297297297300,6.690476190476190,0.6428571428571430,281
Organic Search,2024041313,37,45,23,29.155555555555600,0.6216216216216220,3.466666666666670,0.5111111111111110,156
Organic Search,2024041800,37,52,24,37.90384615384620,0.6486486486486490,3.980769230769230,0.46153846153846200,207
Organic Search,2024042716,37,44,22,28.15909090909090,0.5945945945945950,4.7727272727272700,0.5,210
Organic Search,2024050123,37,40,24,61.25,0.6486486486486490,4.45,0.6,178
Organic Search,2024050321,37,40,21,72.575,0.5675675675675680,4.625,0.525,185
Organic Social,2024040603,37,51,26,56.490196078431400,0.7027027027027030,4.313725490196080,0.5098039215686270,220
Organic Social,2024041108,37,52,23,61.28846153846150,0.6216216216216220,3.9038461538461500,0.4423076923076920,203
Organic Social,2024041203,37,52,24,28.28846153846150,0.6486486486486490,3.480769230769230,0.46153846153846200,181
Organic Social,2024042307,37,43,20,58.395348837209300,0.5405405405405410,6.3023255813953500,0.46511627906976700,271
Organic Social,2024042802,37,51,26,31.58823529411770,0.7027027027027030,4.254901960784310,0.5098039215686270,217
Organic Social,2024042901,37,45,24,58,0.6486486486486490,5.888888888888890,0.5333333333333330,265
Referral,2024040614,37,41,29,52.36585365853660,0.7837837837837840,5.073170731707320,0.7073170731707320,208
Referral,2024040710,37,42,32,66.04761904761910,0.8648648648648650,5.666666666666670,0.7619047619047620,238
Referral,2024041415,37,41,29,90.4390243902439,0.7837837837837840,5.585365853658540,0.7073170731707320,229
Referral,2024041423,37,44,27,91.68181818181820,0.7297297297297300,6.7272727272727300,0.6136363636363640,296
Referral,2024041600,37,52,28,85.17307692307690,0.7567567567567570,7.769230769230770,0.5384615384615380,404
